Season,Week,Away,Home,Date,Road Open Spread,Road Close Spread,Opening Total,Home Open Spread,Home Close Spread,Closing Total,
2008,8,STL,NE,2008-10-26, 7,9,44,-7,-9,41,
2008,8,ARI,CAR,2008-10-26, 4.5,5,44,-4.5,-5,43,
2008,8,WAS,DET,2008-10-26, -9,-7,45,9,7,42,
2008,8,CLE,JAC,2008-10-26, 7.5,7,41,-7.5,-7,42,
2008,8,CIN,HOU,2008-10-26, 11,9,45,-11,-9,45.5,
2008,8,NYG,PIT,2008-10-26, 2,3,44,-2,-3,41,
2008,8,SEA,SF,2008-10-26, 4.5,6,42,-4.5,-6,41,
2008,8,IND,TEN,2008-10-27, 4,4,42,-4,-4,40.5,
2007,8,CLE,STL,2007-10-28, -3,-3,43.5,3,3,46,
2007,8,DET,CHI,2007-10-28, 5,6,43.5,-5,-6,45.5,
2007,8,IND,CAR,2007-10-28, -6,-7,44,6,7,44,
2007,8,NYG,MIA,2007-10-28, -11,-10,48,11,10,47.5,
2007,8,PHI,MIN,2007-10-28, 0,0,39.5,0,0,37.5,
2007,8,PIT,CIN,2007-10-28, -3,-4,48.5,3,4,48,
2007,8,OAK,TEN,2007-10-28, 8,7,41.5,-8,-7,39.5,
2007,8,BUF,NYJ,2007-10-28, 2.5,3,37,-2.5,-3,38,
2007,8,HOU,SD,2007-10-28, 12,10,45,-12,-10,46,
2007,8,JAC,TB,2007-10-28, 5,4,33,-5,-4,32.5,
2007,8,NO,SF,2007-10-28, -3,-2,40.5,3,2,40,
2007,8,WAS,NE,2007-10-28, 17,15,49.5,-17,-15,46.5,
2007,8,GB,DEN,2007-10-29, 3,3,42,-3,-3,43.5,
2018,9,OAK,SF,2018-11-01, 3.5,-1.5,47,-3.5,1.5,44,
2018,9,CHI,BUF,2018-11-04, -8.5,-10.5,38,8.5,10.5,38,
2018,9,PIT,BAL,2018-11-04, 3,1.5,47.5,-3,-1.5,47,
2018,9,ATL,WAS,2018-11-04, 2.5,1.5,48,-2.5,-1.5,46.5,
2018,9,DET,MIN,2018-11-04, 5.5,4.5,50.5,-5.5,-4.5,47,
2018,9,KC,CLE,2018-11-04, -8.5,-7.5,52,8.5,7.5,51,
2018,9,NYJ,MIA,2018-11-04, 3,3,45,-3,-3,43.5,
2018,9,TB,CAR,2018-11-04, 7,6,54,-7,-6,55.5,
2018,9,HOU,DEN,2018-11-04, 1.5,1,46.5,-1.5,-1,46.5,
2018,9,LAC,SEA,2018-11-04, 2,1,48,-2,-1,48.5,
2018,9,LAR,NO,2018-11-04, 0,-2.5,60,0,2.5,57.5,
2018,9,GB,NE,2018-11-04, 6.5,5,57.5,-6.5,-5,56,
2018,9,TEN,DAL,2018-11-05, 4,4.5,42.5,-4,-4.5,40,
2017,9,BUF,NYJ,2017-11-02, -3.5,-3,42,3.5,3,42,
2017,9,IND,HOU,2017-11-05, 13,6,48,-13,-6,45,
2017,9,ATL,CAR,2017-11-05, 2,-3,44,-2,3,42,
2017,9,BAL,TEN,2017-11-05, 3.5,3,43,-3.5,-3,41,
2017,9,TB,NO,2017-11-05, 7,7,50,-7,-7,54,
2017,9,CIN,JAC,2017-11-05, 3.5,6,39.5,-3.5,-6,38,
2017,9,LAR,NYG,2017-11-05, -3.5,-5.5,43.5,3.5,5.5,42.5,
2017,9,DEN,PHI,2017-11-05, 7.5,7,43.5,-7.5,-7,41,
2017,9,WAS,SEA,2017-11-05, 7,8,45,-7,-8,44.5,
2017,9,ARI,SF,2017-11-05, -2.5,-2.5,39,2.5,2.5,39,
2017,9,KC,DAL,2017-11-05, 0,2,51,0,-2,53,
2017,9,OAK,MIA,2017-11-05, -2.5,-3,43.5,2.5,3,44.5,
2017,9,DET,GB,2017-11-06, -2.5,-2.5,43,2.5,2.5,42.5,
2016,9,ATL,TB,2016-11-03, -3,-4.5,51.5,3,4.5,49,
2016,9,DAL,CLE,2016-11-06, -7.5,-7,46.5,7.5,7,49,
2016,9,PIT,BAL,2016-11-06, -3,-3.5,47,3,3.5,46,
2016,9,PHI,NYG,2016-11-06, 3,3,44,-3,-3,42.5,
2016,9,DET,MIN,2016-11-06, 6,4,40.5,-6,-4,42.5,
2016,9,NYJ,MIA,2016-11-06, 3,3.5,44,-3,-3.5,45,
2016,9,JAC,KC,2016-11-06, 7.5,7,45,-7.5,-7,42.5,
2016,9,NO,SF,2016-11-06, -3,-5,51,3,5,53,
2016,9,CAR,LA,2016-11-06, -3,-3,45.5,3,3,44.5,
2016,9,TEN,SD,2016-11-06, 4.5,3.5,48,-4.5,-3.5,47.5,
2016,9,IND,GB,2016-11-06, 7,7.5,52.5,-7,-7.5,52,
2016,9,DEN,OAK,2016-11-06, 0,1,44.5,0,-1,44.5,
2016,9,BUF,SEA,2016-11-07, 7,5.5,44,-7,-5.5,43.5,
2015,9,CLE,CIN,2015-11-05, 10.5,13,47,-10.5,-13,45.5,
2015,9,OAK,PIT,2015-11-08, 6,6,48,-6,-6,47.5,
2015,9,GB,CAR,2015-11-08, -2.5,-2,46.5,2.5,2,45.5,
2015,9,WAS,NE,2015-11-08, 14,13.5,52,-14,-13.5,51.5,
2015,9,TEN,NO,2015-11-08, 7.5,7,48,-7.5,-7,50,
2015,9,JAC,NYJ,2015-11-08, 7.5,7.5,43.5,-7.5,-7.5,42,
2015,9,STL,MIN,2015-11-08, 2.5,2,40.5,-2.5,-2,40,
2015,9,MIA,BUF,2015-11-08, 3,4,45,-3,-4,44,
2015,9,ATL,SF,2015-11-08, -4,-9.5,44.5,4,9.5,43.5,
2015,9,NYG,TB,2015-11-08, -2.5,-1.5,47,2.5,1.5,49,
2015,9,DEN,IND,2015-11-08, -3,-3.5,45,3,3.5,45,
2015,9,PHI,DAL,2015-11-08, -2.5,-3,44.5,2.5,3,43.5,
2015,9,CHI,SD,2015-11-09, 4,3.5,51.5,-4,-3.5,49,
2014,9,NO,CAR,2014-10-30, 0,-3,49,0,3,48.5,
2014,9,TB,CLE,2014-11-02, 6,7,43.5,-6,-7,44,
2014,9,ARI,DAL,2014-11-02, 4,1.5,44.5,-4,-1.5,45,
2014,9,PHI,HOU,2014-11-02, -2.5,-1.5,48.5,2.5,1.5,48.5,
2014,9,NYJ,KC,2014-11-02, 10,9.5,41.5,-10,-9.5,41.5,
2014,9,JAC,CIN,2014-11-02, 13,10,43,-13,-10,44,
2014,9,SD,MIA,2014-11-02, 2.5,3,44,-2.5,-3,45.5,
2014,9,WAS,MIN,2014-11-02, 2.5,-1,44,-2.5,1,43.5,
2014,9,STL,SF,2014-11-02, 9.5,10.5,43.5,-9.5,-10.5,44,
2014,9,DEN,NE,2014-11-02, -3.5,-3,54,3.5,3,52.5,
2014,9,OAK,SEA,2014-11-02, 15,13.5,43.5,-15,-13.5,43.5,
2014,9,BAL,PIT,2014-11-02, 1.5,2.5,46.5,-1.5,-2.5,47.5,
2014,9,IND,NYG,2014-11-03, -3,-3,50,3,3,51,
2013,9,CIN,MIA,2013-10-31, 0,-3,42,0,3,42,
2013,9,ATL,CAR,2013-11-03, 7,10,42,-7,-10,46.5,
2013,9,MIN,DAL,2013-11-03, 10.5,10,47,-10.5,-10,51,
2013,9,NO,NYJ,2013-11-03, -4,-6,45.5,4,6,45.5,
2013,9,TEN,STL,2013-11-03, -3,-3,39.5,3,3,41,
2013,9,KC,BUF,2013-11-03, -3,-4.5,41.5,3,4.5,40.5,
2013,9,SD,WAS,2013-11-03, 0,1,51,0,-1,49.5,
2013,9,PHI,OAK,2013-11-03, 1,-1,45.5,-1,1,45.5,
2013,9,TB,SEA,2013-11-03, 17,16,40.5,-17,-16,40,
2013,9,BAL,CLE,2013-11-03, -3,-1,39.5,3,1,41.5,
2013,9,PIT,NE,2013-11-03, 7,5.5,43.5,-7,-5.5,42.5,
2013,9,IND,HOU,2013-11-03, 1,-1,47.5,-1,1,42.5,
2013,9,CHI,GB,2013-11-04, 11,10.5,49.5,-11,-10.5,50.5,
2012,9,KC,SD,2012-11-01, 9,7.5,44,-9,-7.5,41,
2012,9,BAL,CLE,2012-11-04, -3,-3.5,42.5,3,3.5,44,
2012,9,ARI,GB,2012-11-04, 10.5,10.5,44.5,-10.5,-10.5,43,
2012,9,BUF,HOU,2012-11-04, 12,11,48.5,-12,-11,47.5,
2012,9,MIA,IND,2012-11-04, -1,-2.5,43,1,2.5,44,
2012,9,DEN,CIN,2012-11-04, -3.5,-5,47,3.5,5,47.5,
2012,9,DET,JAC,2012-11-04, -4,-6,44,4,6,44,
2012,9,CAR,WAS,2012-11-04, 3,3,46,-3,-3,48,
2012,9,CHI,TEN,2012-11-04, -4,-4.5,43.5,4,4.5,44,
2012,9,TB,OAK,2012-11-04, 1,1,45.5,-1,-1,47,
2012,9,MIN,SEA,2012-11-04, 3,4.5,39.5,-3,-4.5,38,
2012,9,PIT,NYG,2012-11-04, 3.5,3.5,46.5,-3.5,-3.5,48,
2012,9,DAL,ATL,2012-11-04, 6,4.5,47.5,-6,-4.5,47,
2012,9,PHI,NO,2012-11-05, 4,2.5,52.5,-4,-2.5,51.5,
2011,9,ATL,IND,2011-11-06, -7,-6.5,45,7,6.5,45,
2011,9,TB,NO,2011-11-06, 9,9,51.5,-9,-9,50.5,
2011,9,CLE,HOU,2011-11-06, 10.5,10.5,40.5,-10.5,-10.5,41,
2011,9,NYJ,BUF,2011-11-06, 1,2.5,43.5,-1,-2.5,45,
2011,9,MIA,KC,2011-11-06, 5,4,39.5,-5,-4,40.5,
2011,9,SF,WAS,2011-11-06, -3.5,-4,39.5,3.5,4,37.5,
2011,9,SEA,DAL,2011-11-06, 12.5,11,42.5,-12.5,-11,45,
2011,9,DEN,OAK,2011-11-06, 7,7,45,-7,-7,42.5,
2011,9,CIN,TEN,2011-11-06, 3,1.5,40.5,-3,-1.5,41.5,
2011,9,STL,ARI,2011-11-06, 3.5,2.5,43.5,-3.5,-2.5,41.5,
2011,9,NYG,NE,2011-11-06, 9,9,52.5,-9,-9,51,
2011,9,GB,SD,2011-11-06, -6,-5.5,52,6,5.5,50.5,
2011,9,BAL,PIT,2011-11-06, 3.5,3,42,-3.5,-3,41.5,
2011,9,CHI,PHI,2011-11-07, 7,9,48,-7,-9,47,
2010,9,CHI,BUF,2010-11-07, -3,-3,40.5,3,3,41.5,
2010,9,SD,HOU,2010-11-07, 0,-3,49.5,0,3,50,
2010,9,NO,CAR,2010-11-07, -7,-6,41,7,6,40,
2010,9,ARI,MIN,2010-11-07, 9,7,41,-9,-7,42.5,
2010,9,TB,ATL,2010-11-07, 9,10,45.5,-9,-10,44.5,
2010,9,NYJ,DET,2010-11-07, -3.5,-6,43,3.5,6,42.5,
2010,9,MIA,BAL,2010-11-07, 5,5,40,-5,-5,40.5,
2010,9,NE,CLE,2010-11-07, -4.5,-4,44,4.5,4,44,
2010,9,NYG,SEA,2010-11-07, -8,-7,41,8,7,40.5,
2010,9,KC,OAK,2010-11-07, 0,0,41.5,0,0,41,
2010,9,IND,PHI,2010-11-07, 1,3,47,-1,-3,46.5,
2010,9,DAL,GB,2010-11-07, 8,8,44,-8,-8,46,
2010,9,PIT,CIN,2010-11-08, -3,-5,41.5,3,5,41.5,
2009,9,KC,JAC,2009-11-08, 6.5,7,42,-6.5,-7,41.5,
2009,9,BAL,CIN,2009-11-08, -3,-3,43.5,3,3,45,
2009,9,HOU,IND,2009-11-08, 9,8,48,-9,-8,50.5,
2009,9,WAS,ATL,2009-11-08, 11,9,42,-11,-9,41,
2009,9,GB,TB,2009-11-08, -10.5,-10,44,10.5,10,43,
2009,9,ARI,CHI,2009-11-08, 3,3,45,-3,-3,44.5,
2009,9,MIA,NE,2009-11-08, 10.5,11,47,-10.5,-11,47,
2009,9,CAR,NO,2009-11-08, 14.5,12,51.5,-14.5,-12,51,
2009,9,DET,SEA,2009-11-08, 10,11,43.5,-10,-11,42,
2009,9,TEN,SF,2009-11-08, 5.5,4,40.5,-5.5,-4,41,
2009,9,SD,NYG,2009-11-08, 3.5,5,47.5,-3.5,-5,48.5,
2009,9,DAL,PHI,2009-11-08, 3,3,47.5,-3,-3,50,
2009,9,PIT,DEN,2009-11-09, -3,-3,38.5,3,3,41,
2008,9,HOU,MIN,2008-11-02, 4.5,6,45,-4.5,-6,46.5,
2008,9,JAC,CIN,2008-11-02, -8,-7,40,8,7,40,
2008,9,TB,KC,2008-11-02, -9,-10,37,9,10,36.5,
2008,9,BAL,CLE,2008-11-02, 0,3,36.5,0,-3,36.5,
2008,9,NYJ,BUF,2008-11-02, 5.5,6,41,-5.5,-6,43,
2008,9,ARI,STL,2008-11-02, -2.5,-3,49.5,2.5,3,49.5,
2008,9,DET,CHI,2008-11-02, 13,13,44,-13,-13,43.5,
2008,9,GB,TEN,2008-11-02, 5.5,3,42.5,-5.5,-3,41,
2008,9,MIA,DEN,2008-11-02, 3,4,47.5,-3,-4,50,
2008,9,ATL,OAK,2008-11-02, -2.5,-3,40.5,2.5,3,41,
2008,9,DAL,NYG,2008-11-02, 7.5,9,41,-7.5,-9,42,
2008,9,PHI,SEA,2008-11-02, -7.5,-7,43,7.5,7,43.5,
2008,9,NE,IND,2008-11-02, 5.5,7,45,-5.5,-7,44,
2008,9,PIT,WAS,2008-11-03, 2.5,3,37,-2.5,-3,37.5,
2007,9,WAS,NYJ,2007-11-04, -3.5,-4,35.5,3.5,4,35.5,
2007,9,GB,KC,2007-11-04, 2.5,3,38.5,-2.5,-3,38,
2007,9,ARI,TB,2007-11-04, 4,3,36,-4,-3,39,
2007,9,CAR,TEN,2007-11-04, 4,6,37,-4,-6,36,
2007,9,SF,ATL,2007-11-04, 3,4,37,-3,-4,37,
2007,9,DEN,DET,2007-11-04, 3,3,45.5,-3,-3,46.5,
2007,9,CIN,BUF,2007-11-04, 1,-2,43.5,-1,2,44,
2007,9,SD,MIN,2007-11-04, -8,-7,41,8,7,41.5,
2007,9,JAC,NO,2007-11-04, 3.5,4,40,-3.5,-4,40,
2007,9,SEA,CLE,2007-11-04, 1,2,47,-1,-2,46.5,
2007,9,NE,IND,2007-11-04, -4.5,-4,57,4.5,4,56,
2007,9,HOU,OAK,2007-11-04, 3,3,42,-3,-3,41,
2007,9,DAL,PHI,2007-11-04, -3,-3,46.5,3,3,46,
2007,9,BAL,PIT,2007-11-05, 9.5,9,37,-9.5,-9,36,
2018,10,CAR,PIT,2018-11-08, 5,3.5,50,-5,-3.5,51,
2018,10,ARI,KC,2018-11-11, 17,16.5,50,-17,-16.5,49.5,
2018,10,BUF,NYJ,2018-11-11, 8,6.5,36.5,-8,-6.5,38,
2018,10,JAC,IND,2018-11-11, 3,3,47.5,-3,-3,48,
2018,10,NE,TEN,2018-11-11, -7,-6,46.5,7,6,47,
2018,10,NO,CIN,2018-11-11, -3.5,-5.5,55,3.5,5.5,53,
2018,10,WAS,TB,2018-11-11, 1,3.5,51.5,-1,-3.5,51,
2018,10,ATL,CLE,2018-11-11, -3.5,-5.5,50.5,3.5,5.5,49.5,
2018,10,DET,CHI,2018-11-11, 7,7.5,46.5,-7,-7.5,44.5,
2018,10,MIA,GB,2018-11-11, 10,13,47.5,-10,-13,48.5,
2018,10,LAC,OAK,2018-11-11, -10,-10.5,50.5,10,10.5,50,
2018,10,SEA,LAR,2018-11-11, 10,10,51.5,-10,-10,51,
2018,10,DAL,PHI,2018-11-11, 6.5,7.5,43,-6.5,-7.5,45.5,
2018,10,NYG,SF,2018-11-12, 2.5,3,43.5,-2.5,-3,43.5,
2017,10,SEA,ARI,2017-11-09, -6,-6,42.5,6,6,40,
2017,10,LAC,JAC,2017-11-12, 4,5,41.5,-4,-5,40.5,
2017,10,NYJ,TB,2017-11-12, -2.5,1,41,2.5,-1,44.5,
2017,10,NO,BUF,2017-11-12, -2,-2,48,2,2,48.5,
2017,10,MIN,WAS,2017-11-12, -2,-1,42,2,1,43,
2017,10,CIN,TEN,2017-11-12, 5.5,4.5,40.5,-5.5,-4.5,40.5,
2017,10,GB,CHI,2017-11-12, 4.5,4.5,38,-4.5,-4.5,37.5,
2017,10,CLE,DET,2017-11-12, 13,10.5,43.5,-13,-10.5,42.5,
2017,10,PIT,IND,2017-11-12, -10.5,-10.5,43,10.5,10.5,47,
2017,10,HOU,LAR,2017-11-12, 11.5,12,47,-11.5,-12,45,
2017,10,DAL,ATL,2017-11-12, 3,3.5,53,-3,-3.5,49,
2017,10,NYG,SF,2017-11-12, 1,-3,42,-1,3,41.5,
2017,10,NE,DEN,2017-11-12, -7.5,-7,46,7.5,7,45,
2017,10,MIA,CAR,2017-11-13, 10,8,39.5,-10,-8,38.5,
2016,10,CLE,BAL,2016-11-10, 10.5,7.5,45,-10.5,-7.5,44,
2016,10,HOU,JAC,2016-11-13, 0,3,43.5,0,-3,42,
2016,10,KC,CAR,2016-11-13, 3,3,44,-3,-3,44,
2016,10,LA,NYJ,2016-11-13, 2.5,-1,41,-2.5,1,39,
2016,10,ATL,PHI,2016-11-13, 2.5,2,49.5,-2.5,-2,48.5,
2016,10,GB,TEN,2016-11-13, -2.5,-3,48.5,2.5,3,48.5,
2016,10,MIN,WAS,2016-11-13, 2.5,2.5,42.5,-2.5,-2.5,42,
2016,10,CHI,TB,2016-11-13, 0,-2.5,45.5,0,2.5,45,
2016,10,DEN,NO,2016-11-13, 1.5,3,48,-1.5,-3,50,
2016,10,MIA,SD,2016-11-13, 3.5,4,47.5,-3.5,-4,48.5,
2016,10,SF,ARI,2016-11-13, 13,14,49,-13,-14,46.5,
2016,10,DAL,PIT,2016-11-13, 3,3,49.5,-3,-3,50.5,
2016,10,SEA,NE,2016-11-13, 7.5,7.5,48.5,-7.5,-7.5,49.5,
2016,10,CIN,NYG,2016-11-14, 2.5,-1,45.5,-2.5,1,49.5,
2015,10,BUF,NYJ,2015-11-12, 3,2.5,44,-3,-2.5,41.5,
2015,10,DET,GB,2015-11-15, 13,10.5,47.5,-13,-10.5,50,
2015,10,JAC,BAL,2015-11-15, 6.5,4,49,-6.5,-4,47,
2015,10,CHI,STL,2015-11-15, 8,7.5,42.5,-8,-7.5,42,
2015,10,CLE,PIT,2015-11-15, 4.5,7,41,-4.5,-7,43.5,
2015,10,CAR,TEN,2015-11-15, -4,-3.5,42,4,3.5,42.5,
2015,10,NO,WAS,2015-11-15, 0,-1,51,0,1,52,
2015,10,DAL,TB,2015-11-15, 1,-1,43,-1,1,43.5,
2015,10,MIA,PHI,2015-11-15, 6.5,5.5,46.5,-6.5,-5.5,49,
2015,10,MIN,OAK,2015-11-15, 2.5,3,43,-2.5,-3,44,
2015,10,KC,DEN,2015-11-15, 7,4,42.5,-7,-4,42,
2015,10,NE,NYG,2015-11-15, -7.5,-7,55,7.5,7,52.5,
2015,10,ARI,SEA,2015-11-15, 3,3,45.5,-3,-3,43.5,
2015,10,HOU,CIN,2015-11-16, 11,10,47,-11,-10,46.5,
2014,10,CLE,CIN,2014-11-06, 6,6.5,44,-6,-6.5,45.5,
2014,10,KC,BUF,2014-11-09, -2,2,42,2,-2,42,
2014,10,MIA,DET,2014-11-09, 3,3,43.5,-3,-3,43,
2014,10,DAL,JAC,2014-11-09, -7.5,-7.5,45.5,7.5,7.5,45,
2014,10,SF,NO,2014-11-09, 4,6,49.5,-4,-6,49.5,
2014,10,TEN,BAL,2014-11-09, 10,10.5,44,-10,-10.5,44.5,
2014,10,PIT,NYJ,2014-11-09, -4.5,-4.5,45,4.5,4.5,47,
2014,10,ATL,TB,2014-11-09, 1,-3.5,44.5,-1,3.5,47,
2014,10,DEN,OAK,2014-11-09, -11,-13,48,11,13,50.5,
2014,10,STL,ARI,2014-11-09, 7,7,43,-7,-7,43,
2014,10,NYG,SEA,2014-11-09, 10,9,44.5,-10,-9,44.5,
2014,10,CHI,GB,2014-11-09, 7.5,9.5,54,-7.5,-9.5,53,
2014,10,CAR,PHI,2014-11-10, 6.5,7,48,-6.5,-7,48.5,
2013,10,WAS,MIN,2013-11-07, -1,-1,48,1,1,48,
2013,10,CIN,BAL,2013-11-10, -1,1,41.5,1,-1,44,
2013,10,DET,CHI,2013-11-10, -1,-1,52,1,1,52,
2013,10,PHI,GB,2013-11-10, 1,-1,48,-1,1,47,
2013,10,STL,IND,2013-11-10, 11,7.5,43,-11,-7.5,43,
2013,10,SEA,ATL,2013-11-10, -6,-3.5,45,6,3.5,47,
2013,10,OAK,NYG,2013-11-10, 7,7.5,43.5,-7,-7.5,41,
2013,10,JAC,TEN,2013-11-10, 13,11.5,41,-13,-11.5,41.5,
2013,10,BUF,PIT,2013-11-10, 3.5,3,43,-3.5,-3,42.5,
2013,10,CAR,SF,2013-11-10, 6,6,41.5,-6,-6,43,
2013,10,HOU,ARI,2013-11-10, 3,4,40,-3,-4,41.5,
2013,10,DEN,SD,2013-11-10, -6.5,-7,57.5,6.5,7,56,
2013,10,DAL,NO,2013-11-10, 7,6,52.5,-7,-6,54,
2013,10,MIA,TB,2013-11-11, -3.5,-1,40.5,3.5,1,39,
2012,10,IND,JAC,2012-11-08, -3.5,-3,42.5,3.5,3,43.5,
2012,10,DEN,CAR,2012-11-11, -4.5,-3.5,48.5,4.5,3.5,46.5,
2012,10,NYG,CIN,2012-11-11, -5.5,-3.5,48.5,5.5,3.5,47,
2012,10,TEN,MIA,2012-11-11, 6,6.5,44,-6,-6.5,44,
2012,10,DET,MIN,2012-11-11, 1,-3,47,-1,3,46,
2012,10,OAK,BAL,2012-11-11, 7,7.5,47,-7,-7.5,48,
2012,10,BUF,NE,2012-11-11, 11.5,13.5,51.5,-11.5,-13.5,54,
2012,10,SD,TB,2012-11-11, 1,3,48,-1,-3,46.5,
2012,10,ATL,NO,2012-11-11, -3,-1,53.5,3,1,54,
2012,10,NYJ,SEA,2012-11-11, 5.5,5.5,38.5,-5.5,-5.5,38.5,
2012,10,DAL,PHI,2012-11-11, 2,-1,45.5,-2,1,44,
2012,10,STL,SF,2012-11-11, 12,13,38,-12,-13,38,
2012,10,HOU,CHI,2012-11-11, 1.5,1,43,-1.5,-1,38.5,
2012,10,KC,PIT,2012-11-12, 13,12.5,43,-13,-12.5,41,
2011,10,OAK,SD,2011-11-10, 6.5,7,48.5,-6.5,-7,47.5,
2011,10,PIT,CIN,2011-11-13, -3,-3.5,42,3,3.5,40.5,
2011,10,DEN,KC,2011-11-13, 3.5,3,41.5,-3.5,-3,42,
2011,10,JAC,IND,2011-11-13, -3,-3,37.5,3,3,37.5,
2011,10,BUF,DAL,2011-11-13, 6,4.5,47.5,-6,-4.5,48.5,
2011,10,HOU,TB,2011-11-13, -3.5,-3.5,45.5,3.5,3.5,45.5,
2011,10,TEN,CAR,2011-11-13, 3.5,3.5,45.5,-3.5,-3.5,47.5,
2011,10,WAS,MIA,2011-11-13, 4,4,37.5,-4,-4,38.5,
2011,10,NO,ATL,2011-11-13, -1,1,51.5,1,-1,49.5,
2011,10,STL,CLE,2011-11-13, 1.5,2.5,37.5,-1.5,-2.5,36.5,
2011,10,BAL,SEA,2011-11-13, -7,-7,39.5,7,7,38.5,
2011,10,DET,CHI,2011-11-13, 1,2.5,46,-1,-2.5,42.5,
2011,10,NYG,SF,2011-11-13, 3.5,4,42.5,-3.5,-4,42.5,
2011,10,NE,NYJ,2011-11-13, 1,2.5,47.5,-1,-2.5,47.5,
2011,10,ARI,PHI,2011-11-13, 15,13.5,47,-15,-13.5,47,
2011,10,MIN,GB,2011-11-14, 13.5,12.5,51,-13.5,-12.5,49,
2010,10,BAL,ATL,2010-11-11, 0,2,43,0,-2,43.5,
2010,10,CIN,IND,2010-11-14, 9.5,7,47.5,-9.5,-7,47,
2010,10,HOU,JAC,2010-11-14, 0,0,50,0,0,48,
2010,10,TEN,MIA,2010-11-14, 0,2,41.5,0,-2,43,
2010,10,MIN,CHI,2010-11-14, 0,0,39,0,0,41,
2010,10,DET,BUF,2010-11-14, 2.5,2,42.5,-2.5,-2,45,
2010,10,NYJ,CLE,2010-11-14, -3,-3,38,3,3,37,
2010,10,CAR,TB,2010-11-14, 8.5,7,35,-8.5,-7,36.5,
2010,10,KC,DEN,2010-11-14, 0,0,42,0,0,44,
2010,10,STL,SF,2010-11-14, 7,5,38.5,-7,-5,38.5,
2010,10,SEA,ARI,2010-11-14, 3,3,41,-3,-3,41,
2010,10,DAL,NYG,2010-11-14, 13.5,13,44,-13.5,-13,46,
2010,10,NE,PIT,2010-11-14, 4,4,45,-4,-4,44.5,
2010,10,PHI,WAS,2010-11-15, -3,-3,41.5,3,3,43.5,
2009,10,CHI,SF,2009-11-12, 2.5,3,43.5,-2.5,-3,43,
2009,10,JAC,NYJ,2009-11-15, 7,7,39,-7,-7,41,
2009,10,DEN,WAS,2009-11-15, -4.5,-3,36,4.5,3,36,
2009,10,CIN,PIT,2009-11-15, 7.5,7,42,-7.5,-7,41,
2009,10,BUF,TEN,2009-11-15, 7.5,8,41,-7.5,-8,41,
2009,10,DET,MIN,2009-11-15, 16.5,17,48.5,-16.5,-17,47.5,
2009,10,NO,STL,2009-11-15, -15.5,-14,50,15.5,14,50.5,
2009,10,ATL,CAR,2009-11-15, -1,-1,44,1,1,43.5,
2009,10,TB,MIA,2009-11-15, 10,10,43.5,-10,-10,43,
2009,10,KC,OAK,2009-11-15, 1,3,36.5,-1,-3,36.5,
2009,10,SEA,ARI,2009-11-15, 9,8,47,-9,-8,46.5,
2009,10,PHI,SD,2009-11-15, 1.5,1,47.5,-1.5,-1,47,
2009,10,DAL,GB,2009-11-15, -1.5,-3,47.5,1.5,3,48,
2009,10,NE,IND,2009-11-15, 2.5,3,50,-2.5,-3,48,
2009,10,BAL,CLE,2009-11-16, -12,-11,40.5,12,11,39.5,
2008,10,DEN,CLE,2008-11-06, 3,3,48,-3,-3,47,
2008,10,JAC,DET,2008-11-09, -7,-6,45,7,6,43,
2008,10,TEN,CHI,2008-11-09, -3,-3,39.5,3,3,37,
2008,10,BUF,NE,2008-11-09, 4,4,41,-4,-4,41,
2008,10,NO,ATL,2008-11-09, 0,2,49,0,-2,51,
2008,10,STL,NYJ,2008-11-09, 9,10,45.5,-9,-10,43.5,
2008,10,SEA,MIA,2008-11-09, 10.5,8,43.5,-10.5,-8,41.5,
2008,10,GB,MIN,2008-11-09, 1,3,46,-1,-3,44,
2008,10,BAL,HOU,2008-11-09, 1,3,41,-1,-3,43.5,
2008,10,CAR,OAK,2008-11-09, -9,-10,38,9,10,37.5,
2008,10,KC,SD,2008-11-09, 14,15,47,-14,-15,47,
2008,10,IND,PIT,2008-11-09, 3.5,3,39.5,-3.5,-3,38.5,
2008,10,NYG,PHI,2008-11-09, 2.5,3,44,-2.5,-3,42.5,
2008,10,SF,ARI,2008-11-10, 11,10,47,-11,-10,47.5,
2007,10,JAC,TEN,2007-11-11, 4.5,5,35,-4.5,-5,36,
2007,10,DEN,KC,2007-11-11, 3,3,37.5,-3,-3,37,
2007,10,BUF,MIA,2007-11-11, -2.5,-3,40.5,2.5,3,41,
2007,10,CLE,PIT,2007-11-11, -3,9,47.5,3,-9,47,
2007,10,STL,NO,2007-11-11, 14,10,44.5,-14,-10,46.5,
2007,10,ATL,CAR,2007-11-11, 4,3,36.5,-4,-3,35.5,
2007,10,PHI,WAS,2007-11-11, 3,3,38,-3,-3,37.5,
2007,10,MIN,GB,2007-11-11, 7,6,40.5,-7,-6,41,
2007,10,CIN,BAL,2007-11-11, 4.5,3,44.5,-4.5,-3,44.5,
2007,10,CHI,OAK,2007-11-11, -3,-4,38,3,4,38.5,
2007,10,DAL,NYG,2007-11-11, 0,-2,49.5,0,2,48,
2007,10,DET,ARI,2007-11-11, 1,3,45,-1,-3,45,
2007,10,IND,SD,2007-11-11, -3.5,-4,49.5,3.5,4,47.5,
2007,10,SF,SEA,2007-11-12, 11.5,9,39.5,-11.5,-9,37.5,
2018,11,GB,SEA,2018-11-15, 2.5,3,49.5,-2.5,-3,49,
